Order_ID,Order_Date,Channel,Store_Location,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Sales_Amount,Inventory_Level,Reorder_Level,Customer_Segment,Payment_Method,Region
ORD0451,2025-06-27,Online,Bangalore,P1009,Watch,Accessories,5000,2,10000,315,18,Consumer,Net Banking,North
ORD0452,2025-05-24,Marketplace,Mumbai,P1006,T-Shirt,Clothing,800,5,4000,215,32,Corporate,Credit Card,East
ORD0453,2025-03-14,Online,Hyderabad,P1001,Laptop,Electronics,60000,1,60000,343,16,Consumer,Credit Card,North
ORD0454,2025-10-08,Online,Delhi,P1009,Watch,Accessories,5000,2,10000,453,10,Corporate,Debit Card,South
ORD0455,2025-12-23,Store,Mumbai,P1007,Jeans,Clothing,2000,2,4000,296,18,Consumer,Cash,North
ORD0456,2025-09-17,Online,Delhi,P1001,Laptop,Electronics,60000,3,180000,164,29,Consumer,Cash,West
ORD0457,2025-03-14,Store,Bangalore,P1001,Laptop,Electronics,60000,5,300000,55,35,Corporate,Net Banking,South
ORD0458,2025-07-04,Online,Bangalore,P1007,Jeans,Clothing,2000,2,4000,239,24,Home Office,Credit Card,West
ORD0459,2025-07-06,Online,Pune,P1001,Laptop,Electronics,60000,1,60000,92,20,Consumer,Cash,West
ORD0460,2025-09-01,Store,Bangalore,P1010,Backpack,Accessories,1500,3,4500,134,42,Corporate,Credit Card,North
ORD0461,2025-11-01,Store,Mumbai,P1007,Jeans,Clothing,2000,3,6000,376,35,Home Office,Debit Card,South
ORD0462,2025-06-07,Store,Mumbai,P1008,Sneakers,Footwear,3500,5,17500,198,34,Corporate,Credit Card,North
ORD0463,2025-05-30,Marketplace,Delhi,P1004,Office Chair,Furniture,7000,5,35000,382,45,Home Office,Credit Card,West
ORD0464,2025-12-06,Store,Pune,P1010,Backpack,Accessories,1500,4,6000,470,15,Consumer,Debit Card,North
ORD0465,2025-06-16,Mobile App,Pune,P1010,Backpack,Accessories,1500,1,1500,343,19,Home Office,Credit Card,West
ORD0466,2025-05-29,Online,Delhi,P1001,Laptop,Electronics,60000,4,240000,23,45,Home Office,Cash,East
ORD0467,2025-03-27,Marketplace,Mumbai,P1001,Laptop,Electronics,60000,3,180000,485,34,Home Office,Debit Card,North
ORD0468,2025-01-02,Marketplace,Pune,P1002,Smartphone,Electronics,30000,1,30000,486,11,Consumer,Debit Card,West
ORD0469,2025-04-20,Mobile App,Hyderabad,P1010,Backpack,Accessories,1500,4,6000,493,24,Corporate,UPI,East
ORD0470,2025-09-05,Online,Delhi,P1007,Jeans,Clothing,2000,5,10000,392,41,Consumer,Credit Card,South
ORD0471,2025-06-30,Online,Mumbai,P1009,Watch,Accessories,5000,5,25000,447,25,Consumer,Credit Card,North
ORD0472,2025-09-14,Marketplace,Bangalore,P1002,Smartphone,Electronics,30000,4,120000,344,14,Corporate,Debit Card,East
ORD0473,2025-09-02,Mobile App,Delhi,P1010,Backpack,Accessories,1500,5,7500,30,33,Home Office,Debit Card,South
ORD0474,2025-03-04,Marketplace,Delhi,P1009,Watch,Accessories,5000,4,20000,219,30,Corporate,Credit Card,North
ORD0475,2025-04-13,Marketplace,Mumbai,P1005,Desk,Furniture,12000,3,36000,211,48,Consumer,Cash,East
ORD0476,2025-07-05,Mobile App,Delhi,P1005,Desk,Furniture,12000,2,24000,164,25,Corporate,UPI,East
ORD0477,2025-11-09,Online,Bangalore,P1002,Smartphone,Electronics,30000,2,60000,279,21,Consumer,Debit Card,West
ORD0478,2025-09-10,Store,Pune,P1010,Backpack,Accessories,1500,4,6000,153,24,Home Office,Debit Card,North
ORD0479,2025-05-11,Online,Delhi,P1008,Sneakers,Footwear,3500,3,10500,38,10,Consumer,Debit Card,West
ORD0480,2025-06-18,Online,Delhi,P1007,Jeans,Clothing,2000,1,2000,231,47,Corporate,Cash,East
ORD0481,2025-05-17,Marketplace,Pune,P1001,Laptop,Electronics,60000,2,120000,103,24,Corporate,UPI,South
ORD0482,2025-04-13,Store,Mumbai,P1008,Sneakers,Footwear,3500,4,14000,244,15,Consumer,Cash,East
ORD0483,2025-11-02,Mobile App,Delhi,P1007,Jeans,Clothing,2000,3,6000,348,48,Corporate,UPI,North
ORD0484,2025-04-14,Marketplace,Delhi,P1005,Desk,Furniture,12000,1,12000,142,26,Corporate,Net Banking,North
ORD0485,2025-07-10,Store,Mumbai,P1001,Laptop,Electronics,60000,4,240000,496,13,Corporate,Cash,East
ORD0486,2025-12-20,Mobile App,Delhi,P1002,Smartphone,Electronics,30000,1,30000,162,38,Consumer,Net Banking,North
ORD0487,2025-12-16,Store,Hyderabad,P1006,T-Shirt,Clothing,800,5,4000,147,43,Consumer,UPI,South
ORD0488,2025-10-03,Mobile App,Pune,P1010,Backpack,Accessories,1500,2,3000,421,34,Home Office,Credit Card,West
ORD0489,2025-10-04,Store,Bangalore,P1001,Laptop,Electronics,60000,4,240000,34,30,Consumer,UPI,South
ORD0490,2025-12-23,Store,Bangalore,P1003,Headphones,Electronics,3000,5,15000,320,20,Consumer,Cash,West
ORD0491,2025-07-22,Marketplace,Hyderabad,P1006,T-Shirt,Clothing,800,5,4000,157,18,Home Office,UPI,East
ORD0492,2025-09-20,Marketplace,Pune,P1002,Smartphone,Electronics,30000,5,150000,55,20,Home Office,Net Banking,East
ORD0493,2025-08-14,Marketplace,Pune,P1005,Desk,Furniture,12000,2,24000,62,36,Corporate,Net Banking,South
ORD0494,2025-07-13,Mobile App,Bangalore,P1004,Office Chair,Furniture,7000,4,28000,329,28,Consumer,Debit Card,East
ORD0495,2025-01-21,Marketplace,Hyderabad,P1002,Smartphone,Electronics,30000,3,90000,89,40,Corporate,Cash,South
ORD0496,2025-07-15,Store,Delhi,P1008,Sneakers,Footwear,3500,1,3500,176,19,Home Office,Credit Card,West
ORD0497,2025-04-30,Mobile App,Mumbai,P1005,Desk,Furniture,12000,5,60000,342,34,Corporate,Debit Card,North
ORD0498,2025-07-10,Mobile App,Hyderabad,P1005,Desk,Furniture,12000,1,12000,392,18,Corporate,Cash,North
ORD0499,2025-02-13,Mobile App,Hyderabad,P1003,Headphones,Electronics,3000,2,6000,312,38,Corporate,Net Banking,East
ORD0500,2025-02-04,Store,Mumbai,P1010,Backpack,Accessories,1500,5,7500,456,37,Corporate,Credit Card,West
ORD0501,2025-01-21,Online,Bangalore,P1008,Sneakers,Footwear,3500,5,17500,380,27,Corporate,UPI,West
ORD0502,2025-06-24,Online,Delhi,P1001,Laptop,Electronics,60000,1,60000,141,29,Corporate,UPI,East
ORD0503,2025-10-18,Mobile App,Hyderabad,P1004,Office Chair,Furniture,7000,3,21000,356,17,Consumer,UPI,West
ORD0504,2025-01-07,Mobile App,Delhi,P1007,Jeans,Clothing,2000,4,8000,330,15,Home Office,Debit Card,East
ORD0505,2025-01-31,Store,Pune,P1008,Sneakers,Footwear,3500,5,17500,93,12,Consumer,UPI,West
ORD0506,2025-04-24,Mobile App,Mumbai,P1007,Jeans,Clothing,2000,3,6000,40,18,Corporate,Debit Card,South
ORD0507,2025-12-08,Online,Delhi,P1008,Sneakers,Footwear,3500,3,10500,238,30,Home Office,Credit Card,North
ORD0508,2025-09-19,Store,Hyderabad,P1007,Jeans,Clothing,2000,4,8000,290,36,Corporate,Cash,North
ORD0509,2025-07-31,Store,Bangalore,P1003,Headphones,Electronics,3000,4,12000,31,30,Corporate,Debit Card,North
ORD0510,2025-07-16,Mobile App,Pune,P1008,Sneakers,Footwear,3500,2,7000,403,25,Corporate,Cash,East
ORD0511,2025-09-22,Online,Hyderabad,P1009,Watch,Accessories,5000,3,15000,170,21,Consumer,UPI,South
ORD0512,2025-12-28,Marketplace,Delhi,P1004,Office Chair,Furniture,7000,5,35000,51,48,Consumer,Cash,South
ORD0513,2025-10-16,Marketplace,Bangalore,P1002,Smartphone,Electronics,30000,1,30000,116,44,Home Office,Net Banking,South
ORD0514,2025-08-30,Online,Bangalore,P1005,Desk,Furniture,12000,4,48000,313,33,Consumer,Net Banking,South
ORD0515,2025-01-19,Marketplace,Pune,P1009,Watch,Accessories,5000,4,20000,328,25,Home Office,Debit Card,North
ORD0516,2025-12-29,Marketplace,Bangalore,P1004,Office Chair,Furniture,7000,1,7000,166,50,Consumer,Cash,East
ORD0517,2025-01-01,Store,Mumbai,P1008,Sneakers,Footwear,3500,5,17500,346,42,Home Office,Debit Card,North
ORD0518,2025-06-21,Marketplace,Bangalore,P1010,Backpack,Accessories,1500,3,4500,209,48,Consumer,UPI,North
ORD0519,2025-08-19,Marketplace,Bangalore,P1004,Office Chair,Furniture,7000,5,35000,45,30,Home Office,Net Banking,South
ORD0520,2025-12-18,Store,Delhi,P1006,T-Shirt,Clothing,800,4,3200,70,29,Home Office,Net Banking,South
ORD0521,2025-02-20,Store,Pune,P1003,Headphones,Electronics,3000,4,12000,419,30,Corporate,Cash,East
ORD0522,2025-03-31,Marketplace,Delhi,P1001,Laptop,Electronics,60000,3,180000,286,27,Home Office,Debit Card,West
ORD0523,2025-04-13,Store,Pune,P1005,Desk,Furniture,12000,5,60000,157,44,Consumer,Net Banking,East
ORD0524,2025-02-20,Mobile App,Pune,P1007,Jeans,Clothing,2000,1,2000,143,50,Home Office,UPI,West
ORD0525,2025-01-21,Marketplace,Hyderabad,P1005,Desk,Furniture,12000,5,60000,290,30,Home Office,Credit Card,East
ORD0526,2025-02-23,Store,Hyderabad,P1007,Jeans,Clothing,2000,5,10000,336,24,Consumer,Net Banking,South
ORD0527,2025-02-26,Marketplace,Delhi,P1004,Office Chair,Furniture,7000,3,21000,191,18,Home Office,Cash,East
ORD0528,2025-06-05,Online,Pune,P1008,Sneakers,Footwear,3500,4,14000,316,25,Consumer,Net Banking,West
ORD0529,2025-11-06,Marketplace,Delhi,P1003,Headphones,Electronics,3000,4,12000,467,18,Consumer,UPI,North
ORD0530,2025-11-27,Store,Mumbai,P1004,Office Chair,Furniture,7000,2,14000,339,10,Home Office,Net Banking,East
ORD0531,2025-01-27,Store,Bangalore,P1001,Laptop,Electronics,60000,3,180000,231,17,Consumer,Net Banking,West
ORD0532,2025-02-11,Store,Hyderabad,P1005,Desk,Furniture,12000,5,60000,269,12,Consumer,Credit Card,North
ORD0533,2025-09-26,Mobile App,Delhi,P1008,Sneakers,Footwear,3500,5,17500,372,18,Corporate,Net Banking,North
ORD0534,2025-10-03,Online,Bangalore,P1005,Desk,Furniture,12000,2,24000,440,23,Home Office,Credit Card,South
ORD0535,2025-05-28,Store,Hyderabad,P1010,Backpack,Accessories,1500,5,7500,241,42,Home Office,Credit Card,West
ORD0536,2025-02-10,Marketplace,Pune,P1001,Laptop,Electronics,60000,3,180000,298,19,Home Office,Cash,North
ORD0537,2025-11-12,Store,Bangalore,P1008,Sneakers,Footwear,3500,1,3500,179,47,Home Office,Cash,South
ORD0538,2025-11-16,Marketplace,Mumbai,P1007,Jeans,Clothing,2000,2,4000,158,34,Consumer,Net Banking,East
ORD0539,2025-11-30,Marketplace,Delhi,P1007,Jeans,Clothing,2000,2,4000,188,23,Consumer,Cash,East
ORD0540,2025-12-17,Marketplace,Bangalore,P1001,Laptop,Electronics,60000,3,180000,54,43,Corporate,Credit Card,East
ORD0541,2025-03-17,Store,Pune,P1001,Laptop,Electronics,60000,5,300000,374,35,Corporate,Credit Card,East
ORD0542,2025-06-09,Online,Bangalore,P1005,Desk,Furniture,12000,1,12000,407,26,Corporate,Cash,South
ORD0543,2025-07-14,Marketplace,Hyderabad,P1004,Office Chair,Furniture,7000,2,14000,142,47,Consumer,UPI,East
ORD0544,2025-08-03,Store,Bangalore,P1002,Smartphone,Electronics,30000,3,90000,148,38,Home Office,Cash,East
ORD0545,2025-04-12,Mobile App,Pune,P1007,Jeans,Clothing,2000,4,8000,201,21,Home Office,Debit Card,South
ORD0546,2025-11-20,Marketplace,Hyderabad,P1009,Watch,Accessories,5000,5,25000,79,12,Corporate,Net Banking,South
ORD0547,2025-12-07,Store,Mumbai,P1007,Jeans,Clothing,2000,1,2000,159,23,Consumer,UPI,West
ORD0548,2025-02-08,Marketplace,Delhi,P1007,Jeans,Clothing,2000,5,10000,404,47,Corporate,UPI,West
ORD0549,2025-05-06,Store,Pune,P1007,Jeans,Clothing,2000,4,8000,376,35,Consumer,Net Banking,South
ORD0550,2025-04-17,Marketplace,Pune,P1003,Headphones,Electronics,3000,1,3000,373,31,Corporate,UPI,East
ORD0551,2025-10-12,Store,Pune,P1003,Headphones,Electronics,3000,3,9000,473,42,Consumer,Cash,South
ORD0552,2025-06-12,Marketplace,Bangalore,P1001,Laptop,Electronics,60000,2,120000,467,12,Home Office,Credit Card,West
ORD0553,2025-06-05,Mobile App,Bangalore,P1010,Backpack,Accessories,1500,4,6000,468,33,Home Office,Credit Card,East
ORD0554,2025-03-29,Marketplace,Hyderabad,P1009,Watch,Accessories,5000,4,20000,473,44,Corporate,Net Banking,South
ORD0555,2025-02-24,Store,Pune,P1010,Backpack,Accessories,1500,4,6000,481,16,Consumer,Net Banking,East
ORD0556,2025-11-10,Marketplace,Pune,P1003,Headphones,Electronics,3000,1,3000,103,41,Consumer,UPI,East
ORD0557,2025-01-27,Online,Bangalore,P1006,T-Shirt,Clothing,800,1,800,143,19,Corporate,Credit Card,West
ORD0558,2025-01-11,Store,Pune,P1003,Headphones,Electronics,3000,4,12000,449,32,Consumer,Credit Card,North
ORD0559,2025-01-24,Marketplace,Mumbai,P1004,Office Chair,Furniture,7000,4,28000,383,13,Home Office,Debit Card,East
ORD0560,2025-12-09,Marketplace,Bangalore,P1002,Smartphone,Electronics,30000,2,60000,317,40,Corporate,UPI,South
ORD0561,2025-01-28,Mobile App,Delhi,P1010,Backpack,Accessories,1500,2,3000,103,32,Home Office,Credit Card,South
ORD0562,2025-07-26,Store,Bangalore,P1004,Office Chair,Furniture,7000,3,21000,107,33,Home Office,Debit Card,South
ORD0563,2025-09-26,Mobile App,Mumbai,P1004,Office Chair,Furniture,7000,5,35000,190,13,Corporate,Debit Card,North
ORD0564,2025-04-22,Online,Hyderabad,P1008,Sneakers,Footwear,3500,4,14000,159,41,Home Office,Debit Card,South
ORD0565,2025-03-09,Store,Hyderabad,P1007,Jeans,Clothing,2000,4,8000,474,12,Home Office,Cash,West
ORD0566,2025-11-11,Mobile App,Delhi,P1001,Laptop,Electronics,60000,2,120000,47,27,Home Office,Net Banking,East
ORD0567,2025-10-25,Store,Delhi,P1001,Laptop,Electronics,60000,1,60000,281,30,Corporate,Debit Card,North
ORD0568,2025-12-17,Mobile App,Hyderabad,P1008,Sneakers,Footwear,3500,5,17500,243,24,Home Office,Net Banking,South
ORD0569,2025-06-18,Store,Hyderabad,P1005,Desk,Furniture,12000,1,12000,399,37,Consumer,UPI,West
ORD0570,2025-08-03,Marketplace,Hyderabad,P1007,Jeans,Clothing,2000,1,2000,25,12,Corporate,Debit Card,West
ORD0571,2025-03-07,Marketplace,Delhi,P1002,Smartphone,Electronics,30000,2,60000,36,16,Corporate,Debit Card,East
ORD0572,2025-10-05,Online,Mumbai,P1006,T-Shirt,Clothing,800,3,2400,59,14,Corporate,Debit Card,West
ORD0573,2025-11-17,Online,Mumbai,P1009,Watch,Accessories,5000,4,20000,329,45,Corporate,Net Banking,East
ORD0574,2025-11-24,Marketplace,Hyderabad,P1006,T-Shirt,Clothing,800,3,2400,296,32,Consumer,UPI,West
ORD0575,2025-11-11,Marketplace,Bangalore,P1009,Watch,Accessories,5000,4,20000,251,25,Home Office,Debit Card,East
ORD0576,2025-07-07,Online,Hyderabad,P1006,T-Shirt,Clothing,800,4,3200,247,29,Consumer,Cash,West
ORD0577,2025-07-01,Store,Bangalore,P1003,Headphones,Electronics,3000,2,6000,228,43,Home Office,Net Banking,North
ORD0578,2025-02-20,Marketplace,Mumbai,P1007,Jeans,Clothing,2000,3,6000,383,44,Home Office,Credit Card,East
ORD0579,2025-10-16,Mobile App,Mumbai,P1004,Office Chair,Furniture,7000,4,28000,369,26,Consumer,Cash,East
ORD0580,2025-12-19,Mobile App,Delhi,P1006,T-Shirt,Clothing,800,3,2400,486,10,Home Office,Debit Card,East
ORD0581,2025-07-15,Store,Bangalore,P1003,Headphones,Electronics,3000,3,9000,211,23,Corporate,Cash,South
ORD0582,2025-08-23,Marketplace,Pune,P1009,Watch,Accessories,5000,4,20000,332,27,Home Office,Cash,East
ORD0583,2025-03-31,Store,Pune,P1006,T-Shirt,Clothing,800,1,800,390,14,Home Office,UPI,North
ORD0584,2025-08-14,Mobile App,Delhi,P1010,Backpack,Accessories,1500,3,4500,202,41,Consumer,UPI,South
ORD0585,2025-05-27,Marketplace,Delhi,P1003,Headphones,Electronics,3000,3,9000,234,37,Corporate,Net Banking,East
ORD0586,2025-08-04,Online,Delhi,P1004,Office Chair,Furniture,7000,1,7000,319,44,Consumer,Debit Card,East
ORD0587,2025-06-16,Online,Mumbai,P1005,Desk,Furniture,12000,2,24000,139,21,Corporate,Credit Card,East
ORD0588,2025-11-06,Mobile App,Delhi,P1008,Sneakers,Footwear,3500,1,3500,227,43,Home Office,Credit Card,West
ORD0589,2025-08-15,Mobile App,Hyderabad,P1002,Smartphone,Electronics,30000,3,90000,394,45,Consumer,UPI,South
ORD0590,2025-10-11,Mobile App,Delhi,P1010,Backpack,Accessories,1500,1,1500,428,23,Corporate,Credit Card,West
ORD0591,2025-04-15,Marketplace,Pune,P1003,Headphones,Electronics,3000,4,12000,342,17,Home Office,Debit Card,West
ORD0592,2025-07-08,Online,Pune,P1010,Backpack,Accessories,1500,1,1500,423,46,Consumer,Credit Card,East
ORD0593,2025-01-24,Marketplace,Hyderabad,P1010,Backpack,Accessories,1500,2,3000,318,32,Home Office,UPI,North
ORD0594,2025-10-01,Online,Pune,P1008,Sneakers,Footwear,3500,4,14000,211,27,Home Office,UPI,South
ORD0595,2025-04-30,Online,Delhi,P1009,Watch,Accessories,5000,3,15000,278,37,Home Office,Credit Card,West
ORD0596,2025-03-15,Store,Mumbai,P1003,Headphones,Electronics,3000,3,9000,197,36,Consumer,Debit Card,East
ORD0597,2025-12-07,Mobile App,Pune,P1009,Watch,Accessories,5000,2,10000,472,36,Consumer,Net Banking,South
ORD0598,2025-04-03,Mobile App,Pune,P1007,Jeans,Clothing,2000,1,2000,238,45,Home Office,UPI,South
ORD0599,2025-07-13,Marketplace,Mumbai,P1007,Jeans,Clothing,2000,4,8000,465,25,Home Office,UPI,North
ORD0600,2025-05-21,Online,Pune,P1001,Laptop,Electronics,60000,3,180000,247,36,Home Office,Debit Card,East
ORD0601,2025-11-17,Mobile App,Pune,P1006,T-Shirt,Clothing,800,4,3200,425,33,Home Office,Debit Card,West
ORD0602,2025-05-31,Marketplace,Delhi,P1006,T-Shirt,Clothing,800,3,2400,315,35,Corporate,UPI,West
ORD0603,2025-08-10,Online,Bangalore,P1001,Laptop,Electronics,60000,1,60000,378,10,Home Office,Debit Card,East
ORD0604,2025-08-20,Marketplace,Delhi,P1003,Headphones,Electronics,3000,1,3000,86,42,Consumer,UPI,North
ORD0605,2025-08-23,Mobile App,Bangalore,P1003,Headphones,Electronics,3000,5,15000,418,14,Corporate,Cash,East
ORD0606,2025-12-19,Store,Bangalore,P1007,Jeans,Clothing,2000,5,10000,340,42,Corporate,Net Banking,West
ORD0607,2025-12-05,Online,Pune,P1001,Laptop,Electronics,60000,1,60000,272,16,Consumer,Debit Card,South
ORD0608,2025-02-01,Store,Mumbai,P1008,Sneakers,Footwear,3500,3,10500,414,40,Consumer,Net Banking,East
ORD0609,2025-07-10,Store,Delhi,P1010,Backpack,Accessories,1500,1,1500,43,28,Home Office,Debit Card,South
ORD0610,2025-06-18,Mobile App,Pune,P1001,Laptop,Electronics,60000,5,300000,376,46,Consumer,Net Banking,East
ORD0611,2025-05-26,Mobile App,Mumbai,P1007,Jeans,Clothing,2000,4,8000,352,38,Corporate,Net Banking,North
ORD0612,2025-02-02,Online,Mumbai,P1004,Office Chair,Furniture,7000,4,28000,337,41,Home Office,UPI,South
ORD0613,2025-11-07,Store,Pune,P1010,Backpack,Accessories,1500,4,6000,369,38,Corporate,Net Banking,East
ORD0614,2025-03-08,Store,Bangalore,P1002,Smartphone,Electronics,30000,1,30000,233,16,Home Office,Debit Card,West
ORD0615,2025-10-11,Store,Delhi,P1006,T-Shirt,Clothing,800,4,3200,401,50,Consumer,Net Banking,South
ORD0616,2025-11-13,Online,Bangalore,P1004,Office Chair,Furniture,7000,3,21000,273,36,Home Office,UPI,North
ORD0617,2025-03-28,Mobile App,Hyderabad,P1006,T-Shirt,Clothing,800,4,3200,386,46,Home Office,Credit Card,South
ORD0618,2025-03-29,Store,Pune,P1006,T-Shirt,Clothing,800,2,1600,330,23,Consumer,Net Banking,North
ORD0619,2025-04-18,Store,Mumbai,P1002,Smartphone,Electronics,30000,4,120000,43,44,Home Office,Net Banking,East
ORD0620,2025-03-10,Mobile App,Delhi,P1007,Jeans,Clothing,2000,3,6000,455,26,Corporate,Credit Card,West
ORD0621,2025-11-10,Store,Pune,P1004,Office Chair,Furniture,7000,1,7000,62,29,Consumer,Net Banking,West
ORD0622,2025-04-13,Online,Bangalore,P1002,Smartphone,Electronics,30000,4,120000,408,39,Home Office,Cash,North
ORD0623,2025-11-18,Online,Mumbai,P1004,Office Chair,Furniture,7000,1,7000,57,42,Consumer,Debit Card,North
ORD0624,2025-03-01,Online,Pune,P1006,T-Shirt,Clothing,800,3,2400,452,19,Consumer,Debit Card,North
ORD0625,2025-12-20,Marketplace,Hyderabad,P1010,Backpack,Accessories,1500,2,3000,422,24,Consumer,UPI,South
ORD0626,2025-04-22,Mobile App,Mumbai,P1002,Smartphone,Electronics,30000,1,30000,44,14,Corporate,Credit Card,West
ORD0627,2025-08-17,Online,Bangalore,P1008,Sneakers,Footwear,3500,3,10500,201,16,Home Office,Cash,North
ORD0628,2025-02-13,Store,Mumbai,P1010,Backpack,Accessories,1500,1,1500,53,35,Corporate,Debit Card,West
ORD0629,2025-10-02,Online,Hyderabad,P1001,Laptop,Electronics,60000,5,300000,154,35,Consumer,Cash,South
ORD0630,2025-02-19,Online,Delhi,P1010,Backpack,Accessories,1500,4,6000,336,17,Home Office,Credit Card,North
ORD0631,2025-03-26,Online,Hyderabad,P1006,T-Shirt,Clothing,800,4,3200,190,14,Corporate,Credit Card,East
ORD0632,2025-01-14,Online,Delhi,P1007,Jeans,Clothing,2000,1,2000,167,24,Home Office,Net Banking,West
ORD0633,2025-01-06,Store,Bangalore,P1003,Headphones,Electronics,3000,3,9000,433,49,Home Office,Net Banking,North
ORD0634,2025-06-23,Marketplace,Delhi,P1001,Laptop,Electronics,60000,5,300000,69,46,Home Office,Credit Card,West
ORD0635,2025-05-31,Marketplace,Bangalore,P1005,Desk,Furniture,12000,4,48000,88,26,Corporate,Cash,East
ORD0636,2025-07-20,Mobile App,Pune,P1005,Desk,Furniture,12000,1,12000,240,48,Corporate,Cash,North
ORD0637,2025-08-16,Store,Delhi,P1005,Desk,Furniture,12000,5,60000,22,49,Home Office,UPI,South
ORD0638,2025-08-22,Online,Delhi,P1006,T-Shirt,Clothing,800,1,800,330,42,Home Office,Net Banking,South
ORD0639,2025-02-16,Online,Bangalore,P1009,Watch,Accessories,5000,4,20000,460,43,Consumer,Cash,South
ORD0640,2025-05-30,Marketplace,Delhi,P1009,Watch,Accessories,5000,4,20000,21,29,Corporate,Credit Card,South
ORD0641,2025-10-19,Store,Pune,P1010,Backpack,Accessories,1500,1,1500,350,18,Consumer,Net Banking,West
ORD0642,2025-11-18,Store,Bangalore,P1006,T-Shirt,Clothing,800,3,2400,58,42,Consumer,Net Banking,South
ORD0643,2025-12-11,Mobile App,Bangalore,P1006,T-Shirt,Clothing,800,5,4000,369,33,Corporate,Debit Card,West
ORD0644,2025-11-13,Mobile App,Delhi,P1009,Watch,Accessories,5000,1,5000,323,36,Corporate,Debit Card,North
ORD0645,2025-05-02,Marketplace,Delhi,P1003,Headphones,Electronics,3000,1,3000,391,28,Home Office,Net Banking,North
ORD0646,2025-12-28,Marketplace,Hyderabad,P1008,Sneakers,Footwear,3500,1,3500,349,38,Corporate,Net Banking,East
ORD0647,2025-07-24,Marketplace,Hyderabad,P1008,Sneakers,Footwear,3500,3,10500,82,37,Home Office,UPI,West
ORD0648,2025-01-22,Mobile App,Mumbai,P1010,Backpack,Accessories,1500,1,1500,194,10,Corporate,Cash,South
ORD0649,2025-09-08,Mobile App,Pune,P1010,Backpack,Accessories,1500,5,7500,220,29,Corporate,UPI,East
ORD0650,2025-07-01,Mobile App,Pune,P1010,Backpack,Accessories,1500,3,4500,289,37,Consumer,UPI,North
ORD0651,2025-04-21,Mobile App,Mumbai,P1003,Headphones,Electronics,3000,5,15000,375,20,Home Office,UPI,South
ORD0652,2025-08-22,Marketplace,Hyderabad,P1007,Jeans,Clothing,2000,2,4000,91,30,Corporate,Credit Card,South
ORD0653,2025-05-23,Mobile App,Pune,P1005,Desk,Furniture,12000,1,12000,212,29,Consumer,UPI,South
ORD0654,2025-12-28,Store,Mumbai,P1008,Sneakers,Footwear,3500,1,3500,325,36,Consumer,UPI,West
ORD0655,2025-01-08,Marketplace,Bangalore,P1003,Headphones,Electronics,3000,2,6000,112,32,Home Office,UPI,South
ORD0656,2025-07-05,Store,Pune,P1005,Desk,Furniture,12000,5,60000,261,21,Corporate,Debit Card,South
ORD0657,2025-04-07,Store,Mumbai,P1001,Laptop,Electronics,60000,3,180000,166,32,Consumer,UPI,North
ORD0658,2025-09-09,Marketplace,Hyderabad,P1003,Headphones,Electronics,3000,4,12000,128,13,Consumer,Credit Card,South
ORD0659,2025-10-27,Store,Pune,P1009,Watch,Accessories,5000,2,10000,232,27,Home Office,Credit Card,North
ORD0660,2025-08-16,Store,Delhi,P1008,Sneakers,Footwear,3500,4,14000,85,50,Home Office,Cash,North
ORD0661,2025-08-20,Marketplace,Delhi,P1010,Backpack,Accessories,1500,4,6000,273,39,Home Office,Cash,East
ORD0662,2025-12-03,Store,Bangalore,P1004,Office Chair,Furniture,7000,5,35000,396,18,Home Office,Net Banking,East
ORD0663,2025-07-08,Store,Hyderabad,P1003,Headphones,Electronics,3000,1,3000,205,22,Corporate,Net Banking,East
ORD0664,2025-09-17,Mobile App,Bangalore,P1006,T-Shirt,Clothing,800,3,2400,199,24,Home Office,Cash,North
ORD0665,2025-09-29,Mobile App,Bangalore,P1003,Headphones,Electronics,3000,5,15000,376,29,Corporate,Credit Card,North
ORD0666,2025-10-30,Marketplace,Pune,P1009,Watch,Accessories,5000,1,5000,264,22,Home Office,Debit Card,East
ORD0667,2025-11-27,Store,Bangalore,P1010,Backpack,Accessories,1500,1,1500,37,19,Consumer,Net Banking,North
ORD0668,2025-09-01,Mobile App,Mumbai,P1007,Jeans,Clothing,2000,5,10000,361,39,Home Office,Credit Card,North
ORD0669,2025-06-12,Mobile App,Hyderabad,P1009,Watch,Accessories,5000,4,20000,236,41,Corporate,Debit Card,North
ORD0670,2025-10-13,Online,Mumbai,P1002,Smartphone,Electronics,30000,3,90000,342,17,Consumer,UPI,West
ORD0671,2025-07-31,Marketplace,Hyderabad,P1008,Sneakers,Footwear,3500,4,14000,260,33,Home Office,UPI,North
ORD0672,2025-03-15,Online,Pune,P1002,Smartphone,Electronics,30000,1,30000,328,33,Home Office,Credit Card,South
ORD0673,2025-03-23,Online,Bangalore,P1001,Laptop,Electronics,60000,4,240000,93,27,Home Office,UPI,South
ORD0674,2025-10-17,Store,Mumbai,P1010,Backpack,Accessories,1500,1,1500,352,33,Consumer,Credit Card,South
ORD0675,2025-07-22,Marketplace,Mumbai,P1005,Desk,Furniture,12000,2,24000,259,12,Corporate,Credit Card,West
ORD0676,2025-05-30,Marketplace,Hyderabad,P1005,Desk,Furniture,12000,2,24000,441,44,Consumer,Net Banking,East
